subject Activities V1 V2 V3 V4 V39 V40 V41 V42 V43 V44 V79 V80 V81 V82 V83 V84 V119 V120 V121 V122 V123 V124 V159 V160 V161 V162 V163 V164 V199 V200 V212 V213 V225 V226 V238 V239 V251 V252 V264 V265 V266 V267 V268 V269 V343 V344 V345 V346 V347 V348 V422 V423 V424 V425 V426 V427 V501 V502 V514 V515 V527 V528 V540 V541
8 LAYING 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.362212125790741 -0.415233477035185 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.759515483333333 -0.832324902592593 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.973253042222222 0.149155145948148 0.0907017957344445 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.965204017592593 0.229609713888889 -0.0103756182592593 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 0.0411890605259259 -0.135800289307778 0.110511034166667 -0.08719925075 0.110511034166667 -0.08719925075 -0.114333808618519 -0.0982252511592593 0.111924809074074 -0.0419243238611111 0.0140915983781481 -0.137744770997407 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.984383083888889 -0.997362340925926 -0.973110596111111 -0.975877437407407 -0.962111136666667 -0.975959911481481 -0.995705063703704 -0.998547701296296 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.967846360740741 -0.997997054259259 -0.999598940555556 -0.164138738975926 -0.41579687962963 -0.567137468944444 -0.821062733111111 -0.145797785259259 -0.430142473203704
9 WALKING 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 -0.0484480115403846 -0.0466757132692308 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.980971973653846 0.15355297975 -0.176156275096154 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.206733787961538 0.617604753653846 -0.123706675015385 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.476163506730769 -0.338106740098077 0.10255169175 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.526985309038462 0.0529765389653846 0.156673064403846 -0.0243787739538462 0.000811984626923077 -0.0243787739538462 0.000811984626923077 0.0146883366459615 -0.0645859088288462 0.335053106653846 -0.277710785192308 0.0030910699 -0.10991331495 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.218019977423077 -0.549559887115385 -0.922679107884615 -0.314265401346154 -0.367706595 -0.399541245192308 -0.170228340134423 -0.706847698076923 -0.922810610384615 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.507404512692308 -0.730414934615385 -0.951322497307692 -0.504246373461538 -0.772993254038462 0.236401498353846 -0.0195931503596154 -0.383847455308077 -0.670427065730769
9 WALKING_UPSTAIRS 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.0157479345734694 0.102077829702041 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.954383557142857 0.510902366142857 0.182263375940816 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.335291644693878 0.448762643942857 -0.150372255557143 -0.16396719 -0.0412587909579592 0.14569462592449 -0.343976630734694 0.21598337462449 -0.0076405836244898 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.660419534285714 0.067377749344898 0.233974790832653 -0.00687601737959184 -0.057498012077551 -0.00687601737959184 -0.057498012077551 -0.0372099245530612 -0.181009621142857 -0.0329338440530612 -0.0401468311991837 0.0404447861061224 -0.331805496069388 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.369815777346939 -0.699674010816327 -0.96554839122449 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.327421989591837 -0.889380566122449 -0.97254183755102 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.361626377102041 -0.617232705510204 -0.985946741632653 -0.485569017489796 -0.761357658163265 -0.254025189632653 -0.592811698081633 -0.281019388938775 -0.621321914157143
9 WALKING_DOWNSTAIRS 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.683131650714286 -0.00103673464285714 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 0.0460311244333333 0.211249326452381 0.130193043809524 -0.0206865965952381 0.00262568854761905 0.017623342197619 -0.249809294785714 -0.146625991952381 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.396429197952381 0.092425416047619 0.111816406047619 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 -0.509669314047619 0.153305639785714 0.17796755202381 0.167545842642857 -0.163449938385714 0.167545842642857 -0.163449938385714 0.120809184883333 -0.133525867835714 0.0482290971190476 -0.0302257720142857 -0.093839397252381 -0.0722065338785714 0.103128506197619 -0.183120455428571 -0.103705822657857 0.250488758869048 -0.464517494357143 -0.891498631904762 -0.0645354342404762 -0.313643041809524 -0.293677789595238 0.00938224337142857 -0.652107006904762 -0.884793765952381 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.423558773952381 -0.737309525 -0.95732146047619 -0.414211202904762 -0.735296219285714 0.145447920242857 -0.155145848571429 -0.437528278571429 -0.732193125
9 SITTING 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.32332389714 -0.100636305321 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.3191470646 -0.09185080816 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 -0.01583286672 -0.0872141293 -0.042328876778 -0.04142711812 0.0807919285908 -0.9590200492 0.06841718084 0.03892704132 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 0.165923981974 0.018818416532 0.0077127233 0.0562231956 0.0077127233 0.0562231956 -0.028951949854 -0.124840094398 0.066523233034 0.0062099363658 -0.039493873498 -0.198698909014 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.9474201612 -0.9976781268 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.9969775656 -0.9991917092 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.992022635 -0.9994898884 -0.27602884536 -0.58487678432 -0.3146482975 -0.63044777698 -0.097317931332 -0.4164685885
9 STANDING 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.193221483124444 -0.002906223 0.961323502222222 -0.010383816474 0.00914769235555555 -0.989103160444444 0.0777927468 0.0984196948444444 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.969973398888889 -0.166329603756667 -0.0745801372626667 -0.029183136346 -0.060810158296 0.0992409332222222 -0.921990612 0.209472488711111 0.0861318178822222 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.949105691555556 0.309695734973333 0.0790481374 0.134256407155556 -0.175888661268889 0.134256407155556 -0.175888661268889 -0.0307384019466667 -0.101200527133333 0.0460832010777778 -0.0233493446944444 -0.0697721337647556 -0.214072391712222 -0.971662692 -0.944849431777778 -0.941686874222222 -0.977579248444444 -0.991342564888889 -0.999226670222222 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.971278823333333 -0.998081686 -0.999416611111111 -0.916974437555556 -0.954514301555556 -0.941510336 -0.924738576444444 -0.995440302444444 -0.999402978444444 -0.331415881777778 -0.603837977288889 -0.3655168708 -0.665113909213333 -0.244878147488889 -0.582191977044444
9 LAYING 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.393128866154 0.17478719393 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 -0.43594731936 0.333730747512 0.08807344764 0.011561732718 -0.0070536778584 -0.9647404702 0.002637530034 -0.104510308384 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 0.1067547568426 -0.019368605526 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 0.2676263788932 0.05233717034 0.053912321748 -0.03475627097 0.053912321748 -0.03475627097 -0.058854108738 -0.17310916842 0.112050072712 -0.102307685452 0.04573994019 -0.24291405214 -0.946865494 -0.9343665984 -0.9459190006 -0.9409810272 -0.9955539652 -0.999015566 -0.964304065 -0.9640828062 -0.955909215 -0.9686013042 -0.9966696298 -0.9990531826 -0.930297921 -0.9345796594 -0.9598150092 -0.9463891504 -0.9986422042 -0.999783319 -0.17939220078 -0.47607278294 -0.31842098436 -0.621387831818 -0.176680079212 -0.5052705871016
10 WALKING 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.178709734396226 -0.0544503301292453 -0.0611848628867925 0.963092149811321 -0.0838277013962264 0.0549276242264151 -0.974435158113208 -0.227582018941509 -0.0244950234339623 0.0857943809283019 0.00408248792641509 -0.0162953195396226 -0.0521991013207547 -0.0660508269754717 -0.0975611775660377 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.414205475283019 0.229425297001887 -0.127845155071698 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.366063723207547 -0.215706232350943 -0.139183141733962 0.161347628628302 -0.111562641045075 0.161347628628302 -0.111562641045075 -0.0253479757773585 0.264758168075509 -0.0342759013507547 0.0932161988773585 0.084281202909434 -0.094458922509434 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.206366497226415 -0.823454846415094 -0.889545641509434 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.0791518267107547 -0.855858996415094 -0.890495978301887 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.458292932830189 -0.665213916415094 -0.896339273018868 -0.54033403509434 -0.820531587924528 -0.123217912330679 -0.547734172264151 -0.54119271 -0.828828299622641
10 WALKING_UPSTAIRS 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.176163838978723 -0.0663678299361702 0.931861027446809 -0.0565670278723404 0.0227527702016383 -0.959216072340425 -0.281400055012766 -0.0457011287106383 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.187220175510638 -0.0908377631276596 -0.256392092785106 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.308534708121277 0.0253255453829787 -0.204529440578723 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.427291343617021 -0.213406587510638 0.053198012812766 -0.0182110464404255 0.138516420442553 -0.0182110464404255 0.138516420442553 -0.117875619448936 -0.0271347419574468 -0.0449987181702128 0.0533772470680851 0.00950166956808511 -0.232274150829787 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.171957349438298 -0.547928077446808 -0.951908958510638 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.247598320858298 -0.87674557787234 -0.953777711914894 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.34130162006383 -0.758659146170213 -0.950255493191489 -0.449782622340426 -0.754972782978723 -0.385212671680851 -0.710475794255319 -0.257559653893617 -0.604090384468085
10 WALKING_DOWNSTAIRS 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.0563234309473684 -0.0941661335 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.3518677525 -0.0216573754473684 0.100959387447368 0.0107824902368421 0.000152617173684209 0.223275806105263 -0.0797472156052632 -0.143346476410526 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.304745377026316 -0.0919562765526316 -0.0200715389973684 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.416986139210526 -0.2154947945 0.0630922155263158 0.0235438078421053 0.0129445237444737 0.0235438078421053 0.0129445237444737 -0.128290758789474 0.103247672868421 0.371101783247368 -0.321840354591053 -0.0245839330789474 -0.185044181868421 0.215665273157895 0.00904660360263158 -0.157728357742105 0.324957743157895 -0.689653069736842 -0.759061590263158 0.181419131002632 -0.119504295573684 -0.240679035428947 0.156912678626316 -0.746631602368421 -0.762503575263158 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.339514358157895 -0.533852553421053 -0.842944755789474 -0.355337650128947 -0.644518287105263 -0.0821680753421053 -0.391226715578947 -0.478345071342105 -0.759637024210526
10 SITTING 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.166637015509259 -0.0659910681962963 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.0799920948407407 -0.0573292534518519 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.988946414074074 0.143572834775926 -0.12825041202037 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.988873097222222 -0.098580874087037 0.0371799255351852 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.992326657222222 -0.076114994912963 -0.000211548755555554 0.229528370462963 -0.226193472962963 0.229528370462963 -0.226193472962963 -0.0518382467966667 -0.0833584458592593 0.155575480805556 -0.081258029162963 -0.00136482865185185 -0.242498425535185 -0.984943144259259 -0.9404502 -0.97464465462963 -0.982242427777778 -0.997057625740741 -0.999570224259259 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.989550917407407 -0.999627286851852 -0.999750758333333 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.989712360740741 -0.997786263148148 -0.99962647 -0.41429850197037 -0.64065644037037 -0.530006243425926 -0.780025093203704 -0.106065895672222 -0.383318637222222
10 STANDING 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.100090473340909 -0.0250130712954546 0.954008785454545 -0.0431597830454545 0.0346980210431818 -0.991259485 -0.107895052059091 0.0985991069090909 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.964311490454545 -0.0143029174090909 -0.0796386097136364 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.929895057954545 -0.141229287034091 0.0363740090227273 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.950367548409091 -0.252227791811364 0.0877587747159091 0.228496338181818 -0.247357183681818 0.228496338181818 -0.247357183681818 -0.00666062177272727 -0.193682018699539 0.145786676459091 -0.0617755138704545 0.0486995614909091 -0.269765459795455 -0.970099814318182 -0.923378745227273 -0.955272383863636 -0.982949246136364 -0.994730062045455 -0.999334125 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.968612135909091 -0.998867220227273 -0.999443032272727 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.932273942727273 -0.997994110227273 -0.999595625681818 -0.333060616052273 -0.620447264090909 -0.386071484027273 -0.684584117022727 -0.221927425043182 -0.572889747227273
10 LAYING 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.130919068544828 0.198550505132759 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.335230738517241 0.267568776551724 0.073815064487931 0.015698997097069 0.00716689586275862 -0.978007466724138 0.160818095720172 0.0537799832775862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.961713199827586 -0.0492621813551724 0.349684613027586 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.965900578103448 -0.00311887841992534 0.229910128396552 0.2207255631 -0.234737669836724 0.2207255631 -0.234737669836724 0.0121403244224138 -0.161957723810345 0.116325031744828 -0.124708365267241 -0.281408750598276 -0.042370714 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.96796803862069 -0.992501823793103 -0.998379302413793 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.978904364137931 -0.998385808793103 -0.999083019482759 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.96454456637931 -0.998192375 -0.999603570689655 -0.39113748 -0.630092490844828 -0.431499640827586 -0.746607867810345 -0.425214986484483 -0.689278438827586
11 WALKING 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.000183889927118645 0.254059976864407 0.946468451355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.36639925719661 0.198442144830508 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 0.0916694977677966 0.433869869661017 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.596346930847458 0.109439590064407 -0.135313543294915 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.541616397118644 -0.0289719462537288 -0.0377975853945763 -0.115522683205085 0.226767676220339 -0.115522683205085 0.226767676220339 -0.293419986627119 0.0653130465271186 -0.0435495447728814 0.00429279260169492 -0.0698211371694915 -0.152727154605085 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.433703311525424 -0.88575693779661 -0.969135489830508 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.45394304 -0.943196476610169 -0.970060185932203 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.623150268983051 -0.840355841355932 -0.972789953220339 -0.470869504067797 -0.781842657457627 -0.123097658135593 -0.479202107667797 -0.414192006508475 -0.727974020355932
11 WALKING_UPSTAIRS 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.238802959018519 0.0202699562962963 -0.00932791938888889 0.892626155555556 -0.343576924814815 0.146633747092593 -0.953463105740741 -0.307433913888889 0.258280081296296 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.452961683518519 0.240554370981481 0.216178274514815 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.501331630185185 0.0877838679124074 -0.106556340835185 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.660431336111111 -0.158268187437037 -0.00681602405555556 0.00332879708148148 0.0383790680722222 0.00332879708148148 0.0383790680722222 -0.02249348275 -0.161096307922222 -0.142534484831481 0.111754202898148 -0.0757490512055556 -0.171276097078148 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.198733655611111 -0.668425260555556 -0.987001439814815 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.458255021296296 -0.958745116111111 -0.988078493703704 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.517811645740741 -0.951856547407407 -0.990634843148148 -0.324894281759259 -0.663395905555556 -0.0768198787644444 -0.388811552183333 -0.13197909447037 -0.509452920555556
11 WALKING_DOWNSTAIRS 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.242562623417391 -0.151313116602174 0.941746406521739 -0.200321942608696 0.132371684891304 -0.954497498695652 -0.112084075869565 0.403894245717391 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.0834212653347826 0.0944715582934783 0.14366828655 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.374069023580435 -0.0879880370565217 -0.0435518383695652 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 -0.53437494826087 -0.310326652195652 0.0841890538152174 -0.184342541817391 0.147857585244196 -0.184342541817391 0.147857585244196 -0.0608389065934783 -0.0510163668891304 0.00103262173478261 -0.0210091228413043 -0.0366739034391304 -0.142010150065217 0.0351937228130435 0.0247508134326087 -0.377624755652174 0.179906764395652 -0.767409511304348 -0.937999269782609 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.12834163051087 -0.867150922391304 -0.943249945 -0.318777012804348 -0.528254524130435 -0.273459111956522 -0.397722757934783 -0.76857555826087 -0.95824477826087 -0.429937735695652 -0.720648167608696 -0.181327558717391 -0.531470968695652 -0.310761461521739 -0.624534779065217
11 SITTING 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.0739063570584906 -0.139938512454717 0.871963798301887 0.213716305739623 0.188531695981132 -0.988069341132075 0.0120653684075472 -0.166800729377358 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.980335163584906 0.0392151088490566 -0.162877830877358 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.988164911509434 0.110645635622642 0.174610049018868 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.990501518301887 0.143911301060377 0.216386588650943 0.143113828509434 -0.180551586683019 0.143113828509434 -0.180551586683019 0.00780302706415094 -0.0784679427062264 0.109463882369811 -0.0108222752032075 -0.0229253993207547 -0.235632971251321 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.983389810188679 -0.998086290754717 -0.999520886037736 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.981607942075472 -0.999488085660377 -0.999596101698113 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.989189512641509 -0.997468051886792 -0.999608015471698 -0.304015196707547 -0.544440694830189 -0.286579234660377 -0.595530601641509 -0.144029771915094 -0.435233920043396
11 STANDING 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.118983769485106 -0.0057263752269149 0.956464535957447 -0.173082704680851 0.127198423404255 -0.994529398085106 -0.410221230180851 0.111656315134043 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.992527404255319 0.156694480397872 -0.0949691380234043 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.980242494680851 0.0877649546702128 -0.105026926765957 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.986690403617021 -0.104574184991702 0.00709114004255319 0.237971029531915 -0.218978622659574 0.237971029531915 -0.218978622659574 -0.0419020021323234 -0.156079366780851 0.182831885961702 -0.0431078319838298 0.00426058303340426 -0.264032638668085 -0.993808050638298 -0.968703072553191 -0.987669785531915 -0.995573762978723 -0.99964099212766 -0.99980026787234 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.993414564042553 -0.999775725957447 -0.99979198 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.981009115744681 -0.999576944893617 -0.999912280638298 -0.438363181297872 -0.686419529851064 -0.578955073397872 -0.82787898106383 -0.311715765768085 -0.637807670212766
11 LAYING 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.0324846536807018 -0.299803529087719 -0.134832031403509 0.943017941403509 0.112620189964912 -0.97956560245614 -0.122153674824561 -0.0111856699403509 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.985259108596491 0.208238004350877 -0.31107749907193 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.980836884561403 0.227663495384211 0.26879210445614 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.981724838421053 0.0641667489859649 -0.0774202688875439 0.248159012561404 -0.302775860092982 0.248159012561404 -0.302775860092982 0.0222872870333509 -0.140573953387719 0.177229548545614 -0.101938166947368 0.0449439993350877 -0.241264003631579 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.985322211929825 -0.998248059122807 -0.999488705263158 -0.984884874385965 -0.973882496666667 -0.979564844210526 -0.987122678245614 -0.999098823684211 -0.999491618947368 -0.97618747122807 -0.982640271929825 -0.961434420701754 -0.982424585438596 -0.997336252982456 -0.999566973859649 -0.547832928368421 -0.767607157368421 -0.546662084596491 -0.818521673359649 -0.231526052484211 -0.499654967666667
12 WALKING 0.2771286656 -0.015560927606 -0.10316110632 -0.128898533096 -0.293614767658 0.088594778482 0.9668735148 -0.1559834498 -0.03608428788 -0.97911312 0.0052641756 0.1986850547 0.045764401482 0.0197766948336 0.005025870328 -0.01350661106 -0.305837007396 -0.077472937966 -0.1045136708758 -0.03442910782 0.0999739123004 -0.5462634706 -0.127242062144 0.21680100954 -0.06223893174 -0.049852604592 -0.0467338151926 -0.3908072382 -0.28327902842 0.078020390362 -0.040680369438 0.127170545116 -0.040680369438 0.127170545116 -0.18745284376 0.15951540728 0.274734711076 -0.124300942934 -0.07609410332 -0.0034397050136 -0.05435763951 -0.071302455092 -0.4223253002 -0.160707260634 -0.8213463432 -0.9122135632 -0.08161979534 -0.1413740705982 -0.4913861728 -0.03105929456 -0.8109540256 -0.9218764478 -0.4019759318 -0.4678863378 -0.31728248436 -0.5931428818 -0.7741710078 -0.9272298064 -0.4675562234 -0.7556709046 -0.074418950665 -0.47622064686 -0.3948512825 -0.724184991
12 WALKING_UPSTAIRS 0.272970338653846 -0.0263574903403846 -0.107339730115385 -0.290149192307692 -0.214696538282692 0.119053883461538 0.938371473269231 -0.259144202692308 -0.0702503820961538 -0.960246289807692 -0.213159886571154 0.0387242424115385 0.0728660813846154 -0.00689494886730769 0.00906662793461539 -0.359856972115385 -0.0886375423653846 0.128021551502885 -0.0931234101769231 -0.0411314519307692 0.0898022757730769 -0.526659296134615 -0.235774807711538 0.147594454807692 -0.0455638872076923 -0.0335406569057692 -0.0653167291865385 -0.549999188461539 -0.19479036 0.0985231819615385 -0.0998121591769231 0.163692124467308 -0.0998121591769231 0.163692124467308 -0.230943417190385 0.0898113239153846 0.121932461482115 -0.0618267930884615 -0.0842687504038462 -0.102977710286538 -0.321447925192308 -0.168341519859615 -0.560841212692308 -0.278929748076923 -0.833007243846154 -0.974993428653846 -0.385843754230769 -0.333077590961538 -0.687929868653846 -0.39060122 -0.934264271730769 -0.9737060675 -0.426360331538462 -0.604711316153846 -0.406080936346154 -0.5604629635 -0.779814358461538 -0.960916428461538 -0.288834340134615 -0.60277665 0.0732722335192308 -0.227592469276923 -0.365398526980769 -0.691958021730769
12 WALKING_DOWNSTAIRS 0.281521097391304 -0.018084266865793 -0.10955593226087 0.0424084916086956 -0.350971378282609 0.211461252521739 0.949861980652174 -0.178702175434783 -0.0561050624630435 -0.959504017391304 0.039879678326087 0.176070994752174 0.0621500251717391 -0.0119289154608696 0.00485262425869565 0.00631914373913043 -0.347530638434783 0.17954164081087 -0.112531564434783 -0.0427336692521739 0.0895434978391304 -0.362143061643478 -0.0842405288695652 -0.0523986680478261 -0.0264668968652174 -0.0609177195869565 -0.0653239980021739 -0.278608163891304 0.0157088512608696 -0.143307873723913 -0.0379521953043478 0.116452928228261 -0.0379521953043478 0.116452928228261 -0.10114785965 0.01128303991 0.336408727491304 -0.183861815173913 0.0164625559456522 0.0527357720702174 0.0235049348717391 0.150510001156522 -0.402121221521739 0.0483347068913043 -0.834900517826087 -0.904187443913044 -0.00701472271717392 0.00639406888695652 -0.451614324565217 -0.072311431676087 -0.824405299782609 -0.905245261521739 -0.178856167345652 -0.420631474130435 -0.212767364326087 -0.4223632375 -0.789376355217391 -0.859121020434783 -0.447811247740043 -0.748244098478261 0.024950785685 -0.303133096652174 -0.411726224693478 -0.71622021173913
12 SITTING 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.982568781960784 -0.329717402307843 0.234654747901961 0.926228975490196 0.0830509010823529 0.0885640696078431 -0.985203642352941 -0.367342126098039 0.169013714372549 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.976494200784314 -0.0102290849990196 0.0214112442745098 -0.0424159182941176 -0.0751980398235294 0.0728462158235294 -0.974425351960784 0.0552939927607843 -0.2981287996 -0.0941023489803922 -0.0387477474705882 -0.0515634091411765 -0.977329927254902 0.0643044649588235 -0.0854798621372549 0.0808973338372549 -0.0790200540196078 0.0808973338372549 -0.0790200540196078 -0.144654529643529 -0.0983209465941177 0.119420486033333 -0.0173090087117647 -0.0439418213411765 -0.1482903921 -0.97966614372549 -0.942768016862745 -0.954626628823529 -0.98399947745098 -0.995953719803922 -0.999432918627451 -0.977109887058824 -0.964236191372549 -0.975551564117647 -0.977980349019608 -0.999150637843137 -0.999557271372549 -0.968528985294118 -0.963725248823529 -0.955718183921569 -0.976339901372549 -0.997879814509804 -0.999688519607843 -0.281758136588235 -0.582640617960784 -0.410410736529412 -0.716172754901961 -0.240747944372549 -0.553415988869451
12 STANDING 0.277405834918033 -0.0169002543196721 -0.105526999754098 -0.981243992459016 -0.0527043499442623 0.176422666295082 0.957317821803279 -0.21886535557377 -0.0395382767304918 -0.985314210491803 0.455498447918033 0.451599422032787 0.0744631761967213 0.0100480041062295 -0.00788131384131148 -0.972440195081967 -0.116296574367213 -0.0194304383 -0.0300030427426229 -0.0700083750360656 0.074256819 -0.883655251803279 -0.129325937081967 -0.0708075858934426 -0.0976380412377049 -0.0409520826508197 -0.0482863736885246 -0.955415641803279 -0.0883499110655738 -0.0182377721918033 0.185447035135574 -0.132839982614754 0.185447035135574 -0.132839982614754 -0.110184605668852 -0.0629169406934426 0.0395957062098361 0.0730714500295082 -0.113616833791803 -0.0661442596786885 -0.976469472295082 -0.932775677704918 -0.947178200163934 -0.983647207377049 -0.983522984262295 -0.999158480327869 -0.971971634098361 -0.95329178 -0.971122527868852 -0.975581439016393 -0.998715293934426 -0.999393615081967 -0.890292711147541 -0.948251856721312 -0.95260195295082 -0.884385204098361 -0.997596475737705 -0.999571389672131 -0.282043094426229 -0.567655172081967 -0.451112966754098 -0.763610705901639 -0.171636038901639 -0.521962339229508
